Wk_Year,Channel,Channel2,LF_Mall,Normal.Rollover.Class,Rep.brands,Brand_name,Sales.w.Price,Sales.Actual,Qty
201911,LF몰스토어,LF_Mall,1.0,정상,HG,헤지스골프,890.9090909090911,626.1728818181818,68.0
201911,백화점-온라인,Dep.Store,0.0,이월,HG,헤지스골프,1866.272727272727,1360.1727272727283,95.0
201911,백화점-온라인,Dep.Store,0.0,정상,HG,헤지스골프,2491.818181818182,2012.7727272727277,181.0
201911,제휴몰,Affiliated,0.0,이월,HG,헤지스골프,29033.96363636364,15229.523636363638,2178.0
201911,제휴몰,Affiliated,0.0,정상,HG,헤지스골프,1251.7272727272725,976.6218181818184,200.0
201912,LF몰_모바일,LF_Mall,1.0,이월,HG,헤지스골프,53426.76363636364,21315.041727272728,3418.0
201912,LF몰_모바일,LF_Mall,1.0,정상,HG,헤지스골프,9426.27272727273,6325.841090909092,1617.0
201912,LF몰_웹,LF_Mall,1.0,이월,HG,헤지스골프,11611.254545454549,4592.303909090909,721.0
201912,LF몰_웹,LF_Mall,1.0,정상,HG,헤지스골프,2322.8181818181824,1609.306363636364,290.0
201912,LF몰스토어,LF_Mall,1.0,이월,HG,헤지스골프,459.81818181818176,289.6072727272728,24.0
201912,LF몰스토어,LF_Mall,1.0,정상,HG,헤지스골프,1685.7272727272739,1188.3181818181822,59.0
201912,백화점-온라인,Dep.Store,0.0,이월,HG,헤지스골프,895.2727272727268,656.1636363636366,46.0
201912,백화점-온라인,Dep.Store,0.0,정상,HG,헤지스골프,2313.000000000001,1905.8636363636367,210.0
201912,제휴몰,Affiliated,0.0,이월,HG,헤지스골프,25856.45454545455,14645.33272727273,2028.0
201912,제휴몰,Affiliated,0.0,정상,HG,헤지스골프,1060.5454545454543,937.2736363636362,203.0
201913,LF몰_모바일,LF_Mall,1.0,이월,HG,헤지스골프,52377.05454545455,20924.33090909091,3332.0
201913,LF몰_모바일,LF_Mall,1.0,정상,HG,헤지스골프,10786.909090909092,7437.101818181817,1447.0
201913,LF몰_웹,LF_Mall,1.0,이월,HG,헤지스골프,10660.327272727276,4458.498181818182,750.0
201913,LF몰_웹,LF_Mall,1.0,정상,HG,헤지스골프,1974.3636363636367,1375.910909090909,232.0
201913,LF몰스토어,LF_Mall,1.0,이월,HG,헤지스골프,101.63636363636367,44.84503636363642,9.0
201913,LF몰스토어,LF_Mall,1.0,정상,HG,헤지스골프,1763.6363636363649,1237.9543909090912,152.0
201913,백화점-온라인,Dep.Store,0.0,이월,HG,헤지스골프,1033.3636363636365,797.9909090909093,42.0
201913,백화점-온라인,Dep.Store,0.0,정상,HG,헤지스골프,2214.7272727272734,1972.2090909090912,187.0
201913,제휴몰,Affiliated,0.0,이월,HG,헤지스골프,34651.18181818182,19597.72454545455,2939.0
201913,제휴몰,Affiliated,0.0,정상,HG,헤지스골프,1661.5454545454545,1531.6409090909094,260.0
201914,LF몰_모바일,LF_Mall,1.0,이월,HG,헤지스골프,48815.96363636364,19440.749090909096,3516.0
201914,LF몰_모바일,LF_Mall,1.0,정상,HG,헤지스골프,9599.181818181822,6626.005454545455,1160.0
201914,LF몰_웹,LF_Mall,1.0,이월,HG,헤지스골프,11306.818181818186,4678.980909090909,808.0
201914,LF몰_웹,LF_Mall,1.0,정상,HG,헤지스골프,2113.0000000000005,1519.7172727272732,224.0
201914,LF몰스토어,LF_Mall,1.0,이월,HG,헤지스골프,266.5454545454546,155.1523636363637,30.0
201914,LF몰스토어,LF_Mall,1.0,정상,HG,헤지스골프,1605.7272727272734,1168.0668000000003,125.0
201914,백화점-온라인,Dep.Store,0.0,이월,HG,헤지스골프,761.5454545454548,485.3727272727271,57.0
201914,백화점-온라인,Dep.Store,0.0,정상,HG,헤지스골프,4103.636363636364,3656.3454545454547,368.0
201914,제휴몰,Affiliated,0.0,이월,HG,헤지스골프,36317.63636363637,17592.276363636367,2605.0
201914,제휴몰,Affiliated,0.0,정상,HG,헤지스골프,1745.0,1441.1800000000003,240.0
