Wk_Year,Channel,Channel2,LF_Mall,Normal.Rollover.Class,Rep.brands,Brand_name,Sales.w.Price,Sales.Actual,Qty
201917,백화점-온라인,Dep.Store,0.0,정상,HZ,헤지스남성,4014.454545454544,3924.045454545454,390.0
201917,제휴몰,Affiliated,0.0,이월,HZ,헤지스남성,84118.72727272728,51619.548,8309.0
201917,제휴몰,Affiliated,0.0,정상,HZ,헤지스남성,2495.454545454545,2187.7345454545452,417.0
201918,LF몰_모바일,LF_Mall,1.0,이월,HZ,헤지스남성,42575.99999999999,22894.328181818182,3700.0
201918,LF몰_모바일,LF_Mall,1.0,정상,HZ,헤지스남성,15067.181818181816,11335.978181818182,1897.0
201918,LF몰_웹,LF_Mall,1.0,이월,HZ,헤지스남성,10221.363636363634,5605.36181818182,869.0
201918,LF몰_웹,LF_Mall,1.0,정상,HZ,헤지스남성,2835.90909090909,2195.1545454545458,372.0
201918,LF몰스토어,LF_Mall,1.0,이월,HZ,헤지스남성,620.4545454545453,369.5126363636363,55.0
201918,LF몰스토어,LF_Mall,1.0,정상,HZ,헤지스남성,20014.999999999996,14338.486054545454,1815.0
201918,백화점-온라인,Dep.Store,0.0,이월,HZ,헤지스남성,65.36363636363656,65.36363636363656,-4.0
201918,백화점-온라인,Dep.Store,0.0,정상,HZ,헤지스남성,5033.999999999999,4956.572727272727,480.0
201918,제휴몰,Affiliated,0.0,이월,HZ,헤지스남성,112081.54545454546,67893.63,10997.0
201918,제휴몰,Affiliated,0.0,정상,HZ,헤지스남성,2903.8181818181806,2601.9809090909084,491.0
201919,LF몰_모바일,LF_Mall,1.0,이월,HZ,헤지스남성,45515.181818181816,23407.93181818182,4169.0
201919,LF몰_모바일,LF_Mall,1.0,정상,HZ,헤지스남성,12906.272727272724,10375.256363636367,1843.0
201919,LF몰_웹,LF_Mall,1.0,이월,HZ,헤지스남성,9933.090909090906,5290.515454545455,867.0
201919,LF몰_웹,LF_Mall,1.0,정상,HZ,헤지스남성,3350.3636363636356,2713.639090909091,438.0
201919,LF몰스토어,LF_Mall,1.0,이월,HZ,헤지스남성,502.54545454545547,307.12572727272715,94.0
201919,LF몰스토어,LF_Mall,1.0,정상,HZ,헤지스남성,21758.272727272728,15418.246736363635,1735.0
201919,백화점-온라인,Dep.Store,0.0,이월,HZ,헤지스남성,48.72727272727277,34.109090909090874,4.0
201919,백화점-온라인,Dep.Store,0.0,정상,HZ,헤지스남성,3471.1818181818167,3398.3545454545438,454.0
201919,제휴몰,Affiliated,0.0,이월,HZ,헤지스남성,159136.45454545453,96333.70181818183,16105.0
201919,제휴몰,Affiliated,0.0,정상,HZ,헤지스남성,4857.181818181816,4768.585454545453,736.0
201920,LF몰_모바일,LF_Mall,1.0,이월,HZ,헤지스남성,68319.09090909091,34172.9610909091,6827.0
201920,LF몰_모바일,LF_Mall,1.0,정상,HZ,헤지스남성,17863.72727272727,14306.391818181819,2653.0
201920,LF몰_웹,LF_Mall,1.0,이월,HZ,헤지스남성,17954.363636363636,9127.41081818182,1784.0
201920,LF몰_웹,LF_Mall,1.0,정상,HZ,헤지스남성,5405.090909090908,4480.647272727274,785.0
201920,LF몰스토어,LF_Mall,1.0,이월,HZ,헤지스남성,281.09090909090924,182.99068181818177,18.0
201920,LF몰스토어,LF_Mall,1.0,정상,HZ,헤지스남성,17383.63636363636,12298.405972727272,1530.0
201920,백화점-온라인,Dep.Store,0.0,이월,HZ,헤지스남성,12.272727272727172,2.5363636363636193,5.0
201920,백화점-온라인,Dep.Store,0.0,정상,HZ,헤지스남성,4459.181818181817,4402.181818181817,527.0
201920,제휴몰,Affiliated,0.0,이월,HZ,헤지스남성,152011.9090909091,89401.51363636364,15882.0
201920,제휴몰,Affiliated,0.0,정상,HZ,헤지스남성,5326.545454545453,5089.242727272727,847.0
201921,LF몰_모바일,LF_Mall,1.0,이월,HZ,헤지스남성,51147.36363636363,25863.592727272728,5306.0
201921,LF몰_모바일,LF_Mall,1.0,정상,HZ,헤지스남성,13499.999999999998,10764.95,1866.0
201921,LF몰_웹,LF_Mall,1.0,이월,HZ,헤지스남성,12816.272727272724,6601.611818181818,1375.0
201921,LF몰_웹,LF_Mall,1.0,정상,HZ,헤지스남성,4117.545454545452,3350.7827272727277,545.0
201921,LF몰스토어,LF_Mall,1.0,이월,HZ,헤지스남성,528.6363636363633,356.37579090909077,40.0
201921,LF몰스토어,LF_Mall,1.0,정상,HZ,헤지스남성,10950.72727272727,7864.828318181818,957.0
201921,백화점-온라인,Dep.Store,0.0,이월,HZ,헤지스남성,69.45454545454548,69.45454545454548,5.0
201921,백화점-온라인,Dep.Store,0.0,정상,HZ,헤지스남성,4238.81818181818,4106.354545454545,362.0
201921,제휴몰,Affiliated,0.0,이월,HZ,헤지스남성,133420.81818181818,79874.81718181819,14147.0
201921,제휴몰,Affiliated,0.0,정상,HZ,헤지스남성,10178.272727272726,9415.863636363636,1682.0
201922,LF몰_모바일,LF_Mall,1.0,이월,HZ,헤지스남성,45254.09090909091,23876.34545454545,4405.0
201922,LF몰_모바일,LF_Mall,1.0,정상,HZ,헤지스남성,17930.363636363636,13426.453636363638,2514.0
201922,LF몰_웹,LF_Mall,1.0,이월,HZ,헤지스남성,12307.272727272724,6586.7527272727275,1231.0
